is_round_over,fight_result,player1_health,player2_health,player1_x_coord,player2_x_coord,player1_y_coord,player2_y_coord,player1_is_jumping,player2_is_jumping,player1_is_crouching,player2_is_crouching,player1_is_player_in_move,player2_is_player_in_move,player1_buttons_up,player1_buttons_down,player1_buttons_left,player1_buttons_right,player2_buttons_up,player2_buttons_down,player2_buttons_left,player2_buttons_right,timer,has_round_started
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,True,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,True,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,True,False,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,307,192,192,False,False,False,False,False,False,True,False,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,205,305,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,304,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,301,192,192,False,False,False,False,True,False,True,False,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,205,300,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,241,303,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,241,301,192,192,False,False,False,False,True,False,True,False,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,205,297,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,294,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,293,192,192,False,False,False,False,True,False,False,False,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,291,192,192,True,False,False,False,True,False,False,True,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,205,291,192,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,206,290,186,192,True,False,False,False,True,False,False,True,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,210,287,175,192,True,False,False,False,True,False,False,True,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,211,286,170,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,213,284,165,192,True,False,False,False,True,False,False,False,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,213,284,161,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,240,286,161,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,241,285,157,192,True,False,False,False,True,False,False,False,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,220,279,149,192,True,False,False,False,True,False,False,True,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,221,278,146,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,223,276,143,192,True,False,False,False,True,False,False,True,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,248,279,143,192,True,False,False,False,True,True,False,True,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,249,279,140,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,228,276,135,192,True,False,False,False,True,True,False,False,False,True,False,False,False,False,153,False
False,NOT_OVER,176,176,253,279,133,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,231,276,131,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,244,234,130,192,True,False,False,False,True,True,False,False,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,234,276,129,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,235,276,128,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,237,276,127,192,True,False,False,False,True,True,False,False,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,262,279,127,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,240,276,127,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,265,279,127,192,True,False,False,False,True,True,False,False,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,266,279,127,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,244,276,128,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,246,276,129,192,True,False,False,False,True,False,False,False,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,247,276,130,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,248,276,132,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,153,False
False,NOT_OVER,176,176,250,276,134,192,True,False,False,False,True,False,False,False,True,False,False,False,False,False,153,False
False,NOT_OVER,176,176,251,276,136,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,176,176,276,279,136,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,176,176,254,276,141,192,True,False,False,False,True,False,False,False,True,False,False,False,False,False,152,True
False,NOT_OVER,176,176,255,276,144,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,176,176,257,276,147,192,True,False,False,False,True,False,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,176,176,258,276,151,192,True,False,False,False,True,False,False,False,True,False,False,False,False,False,152,True
False,NOT_OVER,176,176,283,279,154,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,176,176,259,276,154,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,176,176,262,276,163,192,True,False,False,False,True,True,False,True,False,False,False,False,False,False,152,True
False,NOT_OVER,176,176,262,276,167,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,176,176,260,279,167,192,True,False,False,False,True,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,252,259,172,192,True,False,False,False,True,True,False,True,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,True,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,True,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,True,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,True,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,172,192,True,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,256,284,158,192,False,False,False,False,False,True,False,False,True,False,False,False,False,False,152,True
False,NOT_OVER,153,176,255,284,153,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,254,284,149,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,254,284,145,192,False,False,False,False,False,True,False,False,True,False,False,False,False,False,152,True
False,NOT_OVER,153,176,252,284,141,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,252,284,141,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,251,284,137,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,152,True
False,NOT_OVER,153,176,248,284,130,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,152,True
False,NOT_OVER,153,176,247,284,127,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,246,284,124,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,245,284,122,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,245,284,119,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,243,284,117,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,151,True
False,NOT_OVER,153,176,243,284,116,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,241,284,114,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,240,284,113,192,False,False,False,False,False,True,False,False,True,False,False,False,False,False,151,True
False,NOT_OVER,153,176,238,284,112,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,238,284,111,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,236,284,110,192,False,False,False,False,False,True,False,False,True,False,False,False,False,False,151,True
False,NOT_OVER,153,176,236,284,110,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,233,284,110,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,232,284,110,192,False,False,False,False,False,True,False,True,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,231,284,110,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,231,284,111,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,229,284,112,192,False,False,False,False,False,True,False,False,True,False,False,False,False,False,151,True
False,NOT_OVER,153,176,229,284,113,192,False,False,False,False,False,True,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,227,284,113,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,225,284,116,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,224,284,118,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,223,284,120,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,222,284,123,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,222,284,125,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,219,284,128,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,219,284,128,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,151,True
False,NOT_OVER,153,176,217,284,135,192,False,False,False,False,False,False,False,True,True,False,False,False,False,False,151,True
False,NOT_OVER,153,176,217,284,135,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,215,284,142,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,213,284,146,192,False,False,False,False,False,False,False,True,False,True,False,False,False,False,151,True
False,NOT_OVER,153,176,213,284,150,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,211,284,155,192,False,False,False,False,False,False,False,False,False,True,False,False,False,False,151,True
False,NOT_OVER,153,176,210,284,160,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,210,284,160,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,151,True
False,NOT_OVER,153,176,208,284,170,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,150,True
False,NOT_OVER,153,176,207,284,176,192,False,False,False,False,False,False,False,True,True,False,False,False,False,False,150,True
False,NOT_OVER,153,176,205,284,182,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,153,176,204,284,188,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,150,True
False,NOT_OVER,153,176,204,284,192,192,False,False,False,False,False,False,False,True,False,True,False,False,False,False,150,True
False,NOT_OVER,153,176,203,284,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,153,176,203,284,192,192,False,False,False,False,True,False,False,False,False,True,False,False,False,False,150,True
False,NOT_OVER,153,176,203,284,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,153,176,203,284,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,153,176,203,284,192,192,False,False,False,True,True,True,False,False,True,False,False,False,False,False,150,True
False,NOT_OVER,153,176,203,284,192,192,False,False,False,True,True,True,False,True,True,False,False,False,False,False,150,True
False,NOT_OVER,153,176,231,286,192,192,False,False,False,True,True,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,153,176,203,284,192,192,False,False,False,True,True,True,False,True,False,False,False,False,False,False,150,True
False,NOT_OVER,153,176,203,284,192,192,False,False,False,True,True,True,False,True,False,True,False,False,False,False,150,True
False,NOT_OVER,122,176,242,204,192,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,True,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,True,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,True,False,True,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,True,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,True,True,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,True,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,True,False,False,True,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,203,284,192,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,202,284,187,192,False,False,False,True,False,True,False,False,True,False,False,False,False,False,150,True
False,NOT_OVER,122,176,201,284,182,192,False,False,False,True,False,True,False,True,True,False,False,False,False,False,150,True
False,NOT_OVER,122,176,201,284,178,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,198,284,174,192,False,False,False,True,False,True,False,True,False,False,False,False,False,False,150,True
False,NOT_OVER,122,176,197,284,170,192,False,False,False,True,False,True,False,True,False,True,False,False,False,False,149,True
False,NOT_OVER,122,176,196,284,167,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,195,284,163,192,False,False,False,True,False,True,False,False,False,True,False,False,False,False,149,True
False,NOT_OVER,122,176,194,284,160,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,194,284,157,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,191,284,155,192,False,False,False,True,False,True,False,False,True,False,False,False,False,False,149,True
False,NOT_OVER,122,176,191,284,152,192,False,False,False,True,False,True,False,True,True,False,False,False,False,False,149,True
False,NOT_OVER,122,176,189,284,150,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,188,284,149,192,False,False,False,True,False,True,False,True,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,187,284,147,192,False,False,False,True,False,True,False,True,False,True,False,False,False,False,149,True
False,NOT_OVER,122,176,186,284,146,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,184,284,144,192,False,False,False,True,False,True,False,False,False,True,False,False,False,False,149,True
False,NOT_OVER,122,176,184,284,144,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,182,284,143,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,181,284,143,192,False,False,False,True,False,True,False,False,True,False,False,False,False,False,149,True
False,NOT_OVER,122,176,180,284,142,192,False,False,False,True,False,True,False,True,True,False,False,False,False,False,149,True
False,NOT_OVER,122,176,179,284,142,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,178,284,143,192,False,False,False,True,False,True,False,True,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,178,284,143,192,False,False,False,True,False,True,False,True,False,True,False,False,False,False,149,True
False,NOT_OVER,122,176,175,284,144,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,174,284,145,192,False,False,False,True,False,True,False,False,False,True,False,False,False,False,149,True
False,NOT_OVER,122,176,173,284,147,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,173,284,148,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,171,284,150,192,False,False,False,True,False,True,True,False,False,True,False,False,False,False,149,True
False,NOT_OVER,122,176,169,284,152,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,169,284,154,192,False,False,False,True,False,True,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,168,284,154,192,False,False,False,True,False,False,True,False,False,True,False,False,False,False,149,True
False,NOT_OVER,122,176,167,284,159,192,False,False,False,True,False,False,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,165,284,162,192,False,False,False,True,False,False,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,165,284,166,192,False,False,False,True,False,False,False,False,True,False,False,False,False,False,149,True
False,NOT_OVER,122,176,162,284,169,192,False,False,False,False,False,False,False,True,True,False,False,False,False,False,149,True
False,NOT_OVER,122,176,162,284,173,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,161,284,177,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,149,True
False,NOT_OVER,122,176,160,283,177,192,False,False,False,False,False,False,False,True,False,True,False,False,False,False,149,True
False,NOT_OVER,122,176,158,280,185,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,157,279,190,192,False,False,False,False,False,False,False,False,False,True,False,False,False,False,148,True
False,NOT_OVER,122,176,155,277,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,277,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,276,192,192,False,False,False,False,False,False,True,False,False,True,False,False,False,False,148,True
False,NOT_OVER,122,176,155,273,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,272,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,270,192,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,269,192,192,False,False,False,False,False,False,False,True,True,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,268,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,268,192,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,265,192,192,False,False,False,False,False,False,False,True,False,True,False,False,False,False,148,True
False,NOT_OVER,122,176,155,263,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,263,192,192,False,False,False,False,False,False,False,False,False,True,False,False,False,False,148,True
False,NOT_OVER,122,176,155,261,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,259,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,259,192,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,257,192,192,False,False,False,False,False,False,False,True,True,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,255,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,254,192,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,252,192,192,False,False,False,False,False,False,False,True,False,True,False,False,False,False,148,True
False,NOT_OVER,122,176,155,252,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,251,192,192,False,False,False,False,False,False,False,False,False,True,False,False,False,False,148,True
False,NOT_OVER,122,176,155,248,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,247,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,246,192,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,244,192,192,False,False,False,False,False,False,False,True,True,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,243,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,243,192,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,241,192,192,False,False,False,False,False,False,False,True,False,True,False,False,False,False,148,True
False,NOT_OVER,122,176,155,239,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,237,192,192,False,False,False,False,False,False,False,False,False,True,False,False,False,False,148,True
False,NOT_OVER,122,176,155,236,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,235,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,148,True
False,NOT_OVER,122,176,155,235,192,192,False,False,False,False,False,False,False,False,True,False,False,False,False,False,147,True
False,NOT_OVER,122,176,155,232,192,192,False,False,False,False,False,False,False,True,True,False,False,False,False,False,147,True
False,NOT_OVER,122,176,155,230,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,155,230,192,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,155,228,192,192,False,False,False,False,False,False,False,True,False,True,False,False,False,False,147,True
False,NOT_OVER,122,176,155,226,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,155,226,192,192,False,False,False,False,False,False,False,False,False,True,False,False,False,False,147,True
False,NOT_OVER,122,176,155,223,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,155,222,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,155,221,192,192,False,False,False,False,False,False,True,False,False,True,False,False,False,False,147,True
False,NOT_OVER,122,176,155,221,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,155,219,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,155,218,192,192,False,False,False,False,False,False,False,False,False,True,False,False,False,False,147,True
False,NOT_OVER,122,176,158,217,192,192,False,False,False,False,False,False,False,True,False,True,False,False,False,False,147,True
False,NOT_OVER,122,176,158,215,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,158,212,192,192,False,False,False,False,False,False,False,True,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,158,211,192,192,False,False,True,False,False,False,False,True,True,False,False,False,False,False,147,True
False,NOT_OVER,122,176,158,211,192,192,False,False,False,False,False,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,158,211,192,192,False,False,False,False,False,True,False,False,True,False,False,False,False,False,147,True
False,NOT_OVER,122,176,158,211,192,192,False,False,False,False,True,True,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,158,211,192,192,False,False,False,False,True,True,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,158,211,192,192,False,False,False,False,True,True,False,True,False,False,False,False,False,False,147,True
False,NOT_OVER,122,176,158,211,192,192,False,False,False,False,True,True,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,170,186,196,192,192,False,False,False,False,True,True,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,170,158,211,192,192,False,False,False,False,True,False,False,False,True,False,False,False,False,False,147,True
False,NOT_OVER,122,170,158,211,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,170,158,211,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,170,158,211,192,192,False,False,False,False,True,False,False,False,True,False,False,False,False,False,147,True
False,NOT_OVER,122,170,158,211,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,170,158,211,192,192,False,False,False,False,True,False,False,False,False,False,False,False,False,False,147,True
False,NOT_OVER,122,170,158,211,192,192,False,False,False,False,True,False,False,False,True,False,False,False,False,False,147,True
